timestamp,theta,delta,attention,meditation,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,poor_signal,blink_strength,IBI,BPM,SDNN_over_RMSSD,CVNN,SDNN,RMSSD,pNN10,pNN20,pNN30,pNN40,pNN50,LF,HF,LF_over_HF,stimu_num,event
2023-07-12_17:43:27.902651,54254,149883,61,48,8814,19748,14930,14370,6675,2519,0,0,870,67,0.688569779,0.064162569,55.73588511,80.94442538,0.833333333,0.766666667,0.666666667,0.666666667,0.633333333,68.67418976,120.2064525,0.571302025,5,
2023-07-12_17:43:28.922790,59501,6697,54,44,1473,5707,7728,7915,6333,2842,0,0,880,67,0.69824487,0.064143458,55.75776976,79.85417744,0.833333333,0.733333333,0.666666667,0.666666667,0.633333333,67.18451243,122.5227524,0.548343153,5,
2023-07-12_17:43:29.947809,10902,8496,54,53,14787,2448,3842,11671,3002,1907,0,0,900,67,0.685129468,0.06308619,54.76722459,79.93704419,0.833333333,0.733333333,0.633333333,0.633333333,0.6,66.73568921,128.3466436,0.519964429,5,
2023-07-12_17:43:30.972749,10926,13768,60,53,8573,6603,5237,7410,6853,2214,0,0,812,67,0.705970718,0.062970368,54.41899178,77.08392202,0.866666667,0.766666667,0.666666667,0.666666667,0.633333333,69.54020776,136.2099678,0.510536849,5,
2023-07-12_17:43:31.999008,7685,22685,66,57,12330,721,3026,11148,3538,1676,0,0,902,67,0.691587282,0.06085124,52.82293273,76.37927143,0.866666667,0.766666667,0.666666667,0.666666667,0.633333333,72.00041985,139.1055349,0.517595651,6,100
2023-07-12_17:43:33.022375,99603,43838,64,70,35041,23444,11206,12804,10478,4126,0,0,950,67,0.71527886,0.062864212,54.69186411,76.46229632,0.866666667,0.766666667,0.666666667,0.666666667,0.6,73.34217196,139.9504642,0.524058083,6,
2023-07-12_17:43:34.045305,20129,101005,56,64,3995,4557,2639,4473,1829,1162,0,0,898,67,0.728625478,0.062819714,54.75785078,75.15225924,0.866666667,0.766666667,0.666666667,0.666666667,0.633333333,74.53593628,138.0883802,0.539769792,6,
2023-07-12_17:43:35.069845,12214,3338,60,61,6326,4029,2818,10310,13394,3221,0,0,886,68,0.667585528,0.056336239,49.41439287,74.01956871,0.866666667,0.766666667,0.666666667,0.633333333,0.566666667,71.48459029,123.983088,0.576567268,6,
2023-07-12_17:43:36.095213,9666,27328,51,56,651,4024,1657,3040,1035,523,0,0,978,67,0.694089664,0.05978218,52.62027493,75.811927,0.866666667,0.766666667,0.666666667,0.633333333,0.566666667,71.34740197,124.0136565,0.575318913,6,
2023-07-12_17:43:37.118560,19666,54186,63,60,6653,21210,7025,14488,5645,5003,0,0,806,67,0.674915459,0.0614936,53.909389,79.87576561,0.866666667,0.766666667,0.7,0.666666667,0.6,68.29853565,129.149781,0.52883199,6,
2023-07-12_17:43:38.144052,18162,26925,69,57,5043,2868,5533,8257,1829,4538,0,0,872,67,0.662202306,0.059512362,52.30343095,78.98406649,0.866666667,0.766666667,0.7,0.666666667,0.6,69.16671069,136.2213609,0.50775231,6,
2023-07-12_17:43:39.169486,22889,228927,60,64,18279,26482,5569,10163,4541,9239,0,0,928,67,0.665601626,0.060171126,52.94256846,79.54092419,0.866666667,0.766666667,0.7,0.666666667,0.6,70.79133703,139.5829729,0.507163127,6,
2023-07-12_17:43:40.190307,15791,5916,70,57,384,3942,5074,14718,5545,3961,0,0,768,68,0.689250342,0.063817294,55.84438697,81.02192126,0.866666667,0.766666667,0.733333333,0.7,0.633333333,75.7284213,135.9785649,0.556914403,6,
2023-07-12_17:43:41.211201,25495,8767,74,41,501,3654,10319,11854,8129,2703,0,0,892,68,0.661387587,0.063026618,55.28274796,83.58600774,0.866666667,0.8,0.766666667,0.733333333,0.666666667,74.07300939,129.1708189,0.573450025,6,
2023-07-12_17:43:42.238855,8915,1175,75,50,5131,12600,4046,11595,4403,2358,0,0,948,68,0.673368668,0.064508531,56.71590018,84.22711497,0.866666667,0.8,0.766666667,0.733333333,0.666666667,72.95801395,126.8258424,0.575261418,6,
2023-07-12_17:43:43.266837,6345,15003,77,50,5425,5695,2457,3079,2007,1008,0,0,930,67,0.709053934,0.065210404,57.41993459,80.98105355,0.9,0.8,0.766666667,0.733333333,0.666666667,71.40880219,125.8991569,0.567190472,6,
2023-07-12_17:43:44.290706,30810,103574,63,64,10872,651,629,5166,428,1434,0,0,806,68,0.67445934,0.062389739,55.0235909,81.58177619,0.9,0.8,0.766666667,0.733333333,0.666666667,68.82957546,133.0930161,0.517153924,6,
2023-07-12_17:43:45.318088,6034,32585,74,56,5687,3322,4848,18682,5737,3783,0,0,918,68,0.657941147,0.062703311,55.38792488,84.18370716,0.9,0.8,0.766666667,0.733333333,0.666666667,69.85927505,138.5256056,0.504305863,6,
2023-07-12_17:43:46.338733,10968,31349,80,51,5446,5880,1175,8421,5180,2343,0,0,922,67,0.663042526,0.063096704,55.81955054,84.18698401,0.9,0.8,0.766666667,0.733333333,0.666666667,71.34467511,141.5648268,0.503971761,6,
2023-07-12_17:43:47.359553,84021,485487,64,56,12097,22719,8628,8666,4919,1799,0,0,788,68,0.680028865,0.062875172,55.61518578,81.78356635,0.933333333,0.833333333,0.8,0.766666667,0.666666667,76.53528042,140.0653286,0.546425594,6,
2023-07-12_17:43:48.379688,11764,10139,69,60,9279,4044,7320,6435,17919,3777,0,0,868,68,0.67436092,0.062999333,55.67461021,82.55906976,0.933333333,0.833333333,0.8,0.766666667,0.666666667,74.36780792,130.9045033,0.568107331,6,
2023-07-12_17:43:49.401175,19866,40101,61,60,4377,5996,5993,12754,2218,2097,0,0,888,67,0.671002955,0.061857559,54.55011967,81.29639259,0.933333333,0.833333333,0.766666667,0.733333333,0.633333333,71.93728069,127.2964441,0.565116184,6,
2023-07-12_17:43:50.426148,60632,26057,50,57,21102,18097,15509,10712,11423,3847,0,0,814,68,0.677076787,0.06341694,55.81959035,82.44203816,0.933333333,0.833333333,0.766666667,0.733333333,0.633333333,68.6458871,131.592855,0.521653604,6,
2023-07-12_17:43:51.449155,5517,11652,69,56,1874,5076,4803,11117,7349,1823,0,0,864,69,0.686844305,0.063484668,55.86650756,81.33794975,0.966666667,0.866666667,0.8,0.766666667,0.666666667,69.62028182,139.2375792,0.500010717,6,
2023-07-12_17:43:52.473058,15537,81496,67,63,18297,31665,11432,14535,2656,5208,0,0,852,68,0.675519581,0.06012783,52.64391914,77.93100397,0.966666667,0.9,0.833333333,0.8,0.7,74.03655007,145.4219077,0.509115519,6,
2023-07-12_17:43:53.498701,9173,7287,63,61,1723,1274,2386,2522,1806,374,0,0,820,69,0.671430415,0.059004412,51.7035997,77.00514985,0.966666667,0.9,0.833333333,0.766666667,0.666666667,76.17992958,141.9998712,0.536478864,6,
2023-07-12_17:43:54.524784,15950,22304,69,66,13887,14410,8242,9487,2697,3084,0,0,862,70,0.668880376,0.059082006,51.75583703,77.37682091,0.966666667,0.9,0.833333333,0.766666667,0.633333333,74.35328743,133.3925951,0.557401911,6,
2023-07-12_17:43:55.550828,20056,27987,57,70,17516,7420,7869,9346,7492,3705,0,0,908,69,0.669653255,0.059378587,52.07106255,77.75824604,0.966666667,0.933333333,0.866666667,0.8,0.633333333,72.2034942,128.651403,0.561233632,6,
2023-07-12_17:43:56.571209,30621,14496,61,66,30288,4192,10902,19534,6444,2936,0,0,784,69,0.685695193,0.062385228,54.46646267,79.43246969,0.966666667,0.933333333,0.9,0.833333333,0.666666667,67.84026963,131.0011893,0.517859952,6,
2023-07-12_17:43:57.597076,24618,251874,57,80,25273,23860,11085,10620,12408,2216,0,0,906,69,0.662115384,0.061127096,53.55956186,80.89158347,0.966666667,0.933333333,0.9,0.833333333,0.666666667,67.86035922,135.4128213,0.501136883,6,
2023-07-12_17:43:58.621560,31678,7385,64,67,8418,3898,6700,22967,7292,2586,0,0,858,69,0.645697622,0.059285826,51.75257374,80.14985964,0.966666667,0.9,0.866666667,0.766666667,0.633333333,73.1967038,144.5007951,0.506548796,6,
2023-07-12_17:43:59.644397,18078,7226,61,66,4414,10392,6086,5248,5002,2149,0,0,774,69,0.671049133,0.062691225,54.46613627,81.16564587,0.966666667,0.9,0.866666667,0.766666667,0.633333333,74.99342343,139.0084458,0.539488252,6,
2023-07-12_17:44:00.663887,42047,46086,56,53,2322,6188,11805,8634,15043,1580,0,0,894,70,0.649946686,0.062661849,54.53251833,83.90306394,0.966666667,0.9,0.866666667,0.766666667,0.666666667,73.03801821,131.718289,0.554501723,6,
2023-07-12_17:44:01.687180,16861,59775,56,40,655,3516,2876,2709,2883,373,0,0,878,69,0.662713685,0.062614321,54.47445885,82.19908549,0.966666667,0.866666667,0.833333333,0.766666667,0.666666667,70.01319648,127.0770998,0.550950538,6,
2023-07-12_17:44:02.708768,20909,5842,57,35,2273,2451,4129,15993,3737,2001,0,0,840,69,0.668711179,0.058779224,50.8675404,76.06802763,0.966666667,0.866666667,0.833333333,0.733333333,0.633333333,66.99048056,128.4496934,0.521530871,6,
2023-07-12_17:44:03.729285,7593,71491,60,34,3700,2919,4701,2832,2643,980,0,0,900,69,0.668788039,0.057575848,50.0142202,74.78336529,0.966666667,0.866666667,0.8,0.666666667,0.566666667,68.83546993,139.3164953,0.494094183,6,
2023-07-12_17:44:04.749755,7219,4663,61,57,31224,17963,5199,11596,2452,1084,0,0,860,69,0.65988344,0.056325023,48.8,73.95245444,0.966666667,0.866666667,0.8,0.666666667,0.533333333,71.94297428,142.5493519,0.504688189,6,
2023-07-12_17:44:05.769566,41534,615473,67,61,10583,10388,4132,17351,5766,6869,0,0,776,70,0.696707688,0.059522271,51.41136926,73.79187882,0.966666667,0.866666667,0.8,0.666666667,0.533333333,73.11986092,136.3131774,0.536410803,6,
2023-07-12_17:44:06.790632,18256,8522,63,69,7537,2405,5632,7901,5820,3116,0,0,880,70,0.664150572,0.055674904,48.29612361,72.71863585,0.966666667,0.866666667,0.8,0.666666667,0.533333333,70.99049383,129.4722815,0.548306502,6,
2023-07-12_17:44:07.811530,14281,29733,70,63,5486,2046,10480,12641,4461,2559,0,0,910,69,0.674741349,0.056110026,48.70724336,72.18653996,0.966666667,0.866666667,0.8,0.633333333,0.5,68.60310955,125.8175572,0.545258635,6,
2023-07-12_17:44:08.839460,11345,61956,63,51,4355,3851,2005,1776,1469,722,0,0,788,70,0.671792064,0.055488782,47.65006704,70.92978558,0.966666667,0.9,0.8,0.633333333,0.5,67.02677192,136.6138009,0.490629581,6,
2023-07-12_17:44:09.863856,9171,17856,74,50,3459,4311,6544,15389,4081,1335,0,0,850,70,0.678536913,0.05425654,46.67147594,68.78251582,0.966666667,0.9,0.8,0.633333333,0.5,70.1805047,139.9200976,0.501575584,6,
2023-07-12_17:44:10.886580,3099,59295,78,51,425,2470,1827,2836,1062,797,0,0,884,70,0.661031458,0.053145947,45.65591114,69.06768295,0.966666667,0.9,0.8,0.6,0.466666667,71.3707294,138.3579358,0.515841242,6,
2023-07-12_17:44:11.910636,17497,10869,70,44,998,1217,1109,5766,4140,1271,0,0,764,71,0.655061067,0.055258937,47.18008054,72.02394238,1,0.933333333,0.833333333,0.633333333,0.5,68.5752314,126.6766211,0.541340863,6,
2023-07-12_17:44:12.935267,19197,40625,80,38,3815,5638,10108,5706,3764,4967,0,0,904,71,0.650754585,0.054044206,46.30507532,71.15597244,1,0.933333333,0.833333333,0.633333333,0.533333333,63.20739204,124.3431126,0.508330464,6,
2023-07-12_17:44:13.956465,5364,9751,80,41,7305,3941,7154,16453,1863,3110,0,0,900,70,0.660194833,0.054688379,46.91533746,71.06286678,0.966666667,0.9,0.8,0.6,0.5,62.84440194,127.601076,0.492506834,6,
2023-07-12_17:44:14.977620,10474,14195,78,43,7835,3720,5130,8831,7521,3284,0,0,802,70,0.660706475,0.055682834,47.60882271,72.05744835,0.966666667,0.9,0.833333333,0.633333333,0.533333333,65.85128958,134.7862967,0.488560716,6,
2023-07-12_17:44:16.000736,14756,52931,69,60,9312,3244,4019,2627,2535,683,0,0,840,71,0.655787458,0.05501836,47.08838026,71.80433183,0.966666667,0.9,0.833333333,0.6,0.5,68.53732294,135.4622782,0.505951353,6,
2023-07-12_17:44:17.020824,24198,28842,75,63,7157,19501,15061,19179,5261,1979,0,0,916,70,0.675523023,0.056316945,48.29741194,71.49632255,0.966666667,0.9,0.833333333,0.6,0.5,68.16515839,132.76795,0.513415763,6,
2023-07-12_17:44:18.043108,13401,62372,77,56,2717,4019,8348,27163,11282,3866,0,0,758,71,0.67866465,0.058008403,49.28393924,72.61898678,0.966666667,0.9,0.833333333,0.6,0.466666667,60.9593467,121.1358591,0.503231224,6,
2023-07-12_17:44:19.069405,6237,82339,74,56,3392,3420,3271,3268,1807,682,0,0,844,71,0.662539803,0.057609223,48.99088351,73.94406087,0.966666667,0.9,0.833333333,0.633333333,0.5,61.42526325,127.2308745,0.482785829,6,
2023-07-12_17:44:20.092383,14150,21034,83,57,8039,8601,4355,10104,6283,2436,0,0,860,70,0.666263343,0.057596721,48.97641156,73.50908928,0.966666667,0.866666667,0.8,0.6,0.5,63.55226219,131.045838,0.48496208,6,
2023-07-12_17:44:21.113605,13288,16910,81,61,11309,9531,5146,11555,12101,2040,0,0,830,71,0.684045131,0.056509186,47.90472025,70.03152,0.966666667,0.866666667,0.8,0.566666667,0.5,65.52318667,131.3527375,0.498833811,6,
2023-07-12_17:44:22.135978,5847,73458,69,64,1475,1176,1707,3792,1801,1010,0,0,808,71,0.708311765,0.055420386,47.02604479,66.39173193,0.966666667,0.866666667,0.766666667,0.533333333,0.466666667,64.09060525,123.9840295,0.516926297,6,
2023-07-12_17:44:23.155935,37903,31387,64,63,12335,14931,13784,8596,2131,1679,0,0,898,71,0.68534011,0.054297308,46.00429932,67.12623209,0.966666667,0.9,0.8,0.533333333,0.466666667,58.90914163,116.4527581,0.505863,6,
2023-07-12_17:44:24.177131,16142,30929,69,54,1590,8638,10316,13824,5392,1916,0,0,866,71,0.703017545,0.054379987,46.08885139,65.55860763,0.966666667,0.9,0.8,0.533333333,0.466666667,57.73577701,118.6570387,0.486576925,6,
2023-07-12_17:44:25.201987,8306,117713,69,47,1373,1794,708,3417,560,1217,0,0,844,71,0.712619272,0.051811797,44.03311885,61.79052488,0.966666667,0.9,0.766666667,0.5,0.433333333,58.77344275,123.3931294,0.476310497,6,
2023-07-12_17:44:26.226485,7980,107715,67,50,2853,1636,2048,4569,780,595,0,0,860,71,0.700986172,0.051034055,43.31430351,61.79052488,0.966666667,0.866666667,0.733333333,0.466666667,0.4,60.80490125,126.6744782,0.480009092,6,
2023-07-12_17:44:27.243333,14032,32466,74,51,11163,4786,6686,6682,10442,1538,0,0,758,71,0.734563239,0.054494538,46.00792202,62.63303084,0.966666667,0.9,0.766666667,0.5,0.433333333,58.60490596,114.3622707,0.512449653,6,
2023-07-12_17:44:28.260354,12364,15463,60,53,5228,965,4828,2491,5957,771,0,0,802,71,0.73363558,0.0549105,46.22365917,63.00629416,0.966666667,0.9,0.766666667,0.533333333,0.433333333,55.8018288,113.7228225,0.490682763,6,
2023-07-12_17:44:29.280334,8310,36914,44,74,7071,2916,1875,1450,1319,360,0,0,888,71,0.708780135,0.054395015,45.76796551,64.57286715,0.966666667,0.9,0.8,0.566666667,0.466666667,55.3941279,116.7516135,0.474461348,6,
2023-07-12_17:44:30.302469,3282,17903,51,74,6401,3793,5000,7232,9443,4422,0,0,882,70,0.73773188,0.054901038,46.23399423,62.67045721,0.933333333,0.866666667,0.766666667,0.533333333,0.466666667,56.14173981,119.7829923,0.468695419,6,
2023-07-12_17:44:31.325619,29326,3165,60,74,5898,7245,3977,12579,4949,920,0,0,828,71,0.738867171,0.052935433,44.6704476,60.45802191,0.933333333,0.866666667,0.766666667,0.533333333,0.466666667,57.98549451,123.1752715,0.470755971,6,
2023-07-12_17:44:32.349667,32798,28019,56,69,16806,12968,3428,8290,3557,1944,0,0,944,70,0.747062581,0.056461107,47.76609676,63.93854808,0.933333333,0.866666667,0.766666667,0.533333333,0.466666667,57.88834321,122.552447,0.47235567,6,
2023-07-12_17:44:33.374569,13106,13466,70,63,4354,5069,3278,10308,2274,3473,0,0,578,72,0.747012023,0.083275254,69.94566145,93.63391664,0.933333333,0.833333333,0.733333333,0.533333333,0.466666667,53.41225067,109.615463,0.487269307,6,
2023-07-12_17:44:34.396796,5037,40100,66,66,8218,10829,5558,7940,11704,2062,0,0,578,72,0.747012023,0.083275254,69.94566145,93.63391664,0.933333333,0.833333333,0.733333333,0.533333333,0.466666667,53.41225067,109.615463,0.487269307,6,
2023-07-12_17:44:35.423657,6210,84350,69,69,3190,848,1357,3854,2900,968,0,0,578,62,0.902974499,0.100737309,83.90746226,92.9234019,0.9,0.8,0.733333333,0.533333333,0.466666667,53.53419174,108.8258508,0.491925322,6,
2023-07-12_17:44:36.449205,20512,10419,74,66,12249,5854,2489,7920,3416,2481,0,0,578,62,0.902974499,0.100737309,83.90746226,92.9234019,0.9,0.8,0.733333333,0.533333333,0.466666667,53.53419174,108.8258508,0.491925322,6,
2023-07-12_17:44:37.474509,15641,58370,61,63,4080,382,233,2006,1613,723,0,0,1296,59,0.727502602,0.139350735,118.1415535,162.3933071,0.9,0.8,0.733333333,0.533333333,0.466666667,54.63569512,118.0566268,0.462792277,6,
2023-07-12_17:44:38.497849,7128,27735,67,56,11102,8923,9967,22955,4220,5273,0,0,1256,56,0.863049432,0.161562001,138.9756334,161.0285903,0.9,0.8,0.733333333,0.566666667,0.466666667,51.69528228,114.8577594,0.450080887,6,
2023-07-12_17:44:39.521993,6169,16537,69,54,3018,3581,9744,6257,5202,3146,0,0,858,56,0.780924991,0.159644363,137.8262997,176.491086,0.9,0.8,0.733333333,0.566666667,0.466666667,52.49327176,116.7364281,0.449673445,6,
2023-07-12_17:44:40.545148,9746,122588,74,48,3891,1408,2847,4242,2295,1228,0,0,854,56,0.779635607,0.159723217,138.022156,177.0341872,0.9,0.8,0.733333333,0.566666667,0.466666667,51.53100222,112.3492377,0.458668018,6,
2023-07-12_17:44:41.576962,24394,42538,74,60,21344,16682,5459,7277,6394,1537,0,0,812,56,0.783823426,0.160431686,138.1637676,176.2689951,0.933333333,0.833333333,0.766666667,0.6,0.466666667,49.46281263,105.957885,0.466815779,7,100
2023-07-12_17:44:42.599194,21802,1921776,66,60,12549,6192,7160,12703,3438,4216,0,0,854,56,0.78125634,0.159613398,137.7357212,176.3002924,0.933333333,0.833333333,0.766666667,0.6,0.433333333,47.91479004,106.2704445,0.450875973,7,
2023-07-12_17:44:43.623850,21290,16978,61,67,20856,9550,8715,14413,7246,4510,0,0,862,57,0.783370854,0.159402028,137.6702179,175.7407966,0.9,0.8,0.733333333,0.6,0.433333333,47.35601516,108.5355851,0.436317869,7,
2023-07-12_17:44:44.647166,39036,110782,54,70,11492,13247,8476,8568,7303,2598,0,0,798,64,0.789724348,0.160904631,138.2063514,175.0058127,0.9,0.8,0.7,0.566666667,0.4,48.76778745,111.9950754,0.43544582,7,
2023-07-12_17:44:45.668483,16149,33270,56,60,4178,1091,1816,3021,1484,876,0,0,916,67,0.781490098,0.158837064,137.2669904,175.6477667,0.9,0.8,0.7,0.566666667,0.433333333,47.90024196,109.2910874,0.438281319,7,
2023-07-12_17:44:46.694181,125245,201751,47,57,30910,30546,7257,19577,10032,3203,0,0,874,70,0.780596098,0.158605478,137.2254593,175.7957279,0.9,0.8,0.7,0.566666667,0.4,46.56883339,105.4500017,0.441620035,7,
2023-07-12_17:44:47.721370,18951,79774,41,51,3504,4852,2724,4514,2122,1171,0,0,782,71,0.781913464,0.160023057,138.0358891,176.5360176,0.9,0.833333333,0.733333333,0.6,0.433333333,44.99637037,104.7374262,0.42961119,7,
2023-07-12_17:44:48.745102,11751,358853,53,44,1911,3562,5247,8295,3066,4728,0,0,738,72,0.788927464,0.162345811,139.6065742,176.9574272,0.9,0.833333333,0.766666667,0.633333333,0.466666667,45.77448832,110.1070658,0.415727074,7,
2023-07-12_17:44:49.772550,28789,39151,56,47,12489,389,7052,8573,5786,6472,0,0,692,73,0.806555089,0.167200713,142.811702,177.0637913,0.9,0.833333333,0.766666667,0.633333333,0.433333333,44.87166376,105.2812054,0.426207732,7,
2023-07-12_17:44:50.796161,40772,40274,60,44,5849,11501,6806,8970,7332,1660,0,0,692,77,0.841887039,0.17735481,149.0726296,177.0696337,0.9,0.833333333,0.7,0.633333333,0.433333333,44.49555524,108.9141136,0.40853801,7,
2023-07-12_17:44:51.819582,15956,6005,66,51,18755,12875,5038,20667,2939,3038,0,0,638,78,0.865261048,0.184048861,153.4354008,177.3284504,0.9,0.833333333,0.733333333,0.666666667,0.466666667,43.80989503,105.1181553,0.416768111,7,
2023-07-12_17:44:52.842100,10370,31511,51,66,6371,17511,3668,2968,1697,369,0,0,782,81,0.874432142,0.188045114,155.4757001,177.8019045,0.9,0.866666667,0.766666667,0.733333333,0.533333333,43.03107992,106.7578697,0.403071737,7,
2023-07-12_17:44:53.870235,24000,32639,48,66,8087,5408,10855,6157,9024,1647,0,0,856,81,0.870217232,0.186761764,155.0247149,178.1448461,0.9,0.866666667,0.766666667,0.733333333,0.533333333,43.20602951,108.3832268,0.398641292,7,
2023-07-12_17:44:54.895997,7903,86494,48,69,5185,1415,2693,2299,2692,654,0,0,886,80,0.874579023,0.186405494,155.2509223,177.5150309,0.9,0.866666667,0.766666667,0.7,0.533333333,42.99691277,107.9548394,0.398286107,7,
2023-07-12_17:44:55.919752,22679,22366,47,53,630,4959,10314,11418,11259,1980,0,0,738,81,0.867407019,0.188205703,155.8092281,179.6264323,0.9,0.866666667,0.766666667,0.7,0.533333333,42.23126177,105.4133901,0.400625212,7,
2023-07-12_17:44:56.944634,32755,281819,57,41,12842,11186,14021,16777,7494,8418,0,0,722,80,0.87572768,0.190719177,156.6694468,178.9020152,0.933333333,0.9,0.8,0.733333333,0.566666667,41.98371441,107.0962491,0.392018533,7,
2023-07-12_17:44:57.967547,3728,58262,61,47,3644,1817,3370,2138,1897,752,0,0,698,80,0.874513331,0.192408186,156.4791644,178.932852,0.933333333,0.9,0.766666667,0.7,0.533333333,42.28802894,108.3697748,0.390219773,7,
2023-07-12_17:44:58.987001,13715,8475,70,47,7726,7597,3241,12938,4557,1812,0,0,740,79,0.939909741,0.191795318,154.5742396,164.4564715,0.933333333,0.933333333,0.8,0.733333333,0.533333333,41.82313402,106.3613145,0.393217536,7,
2023-07-12_17:45:00.014294,13089,31189,66,64,12351,10405,3536,8439,4536,2321,0,0,744,77,1.468798763,0.174465244,142.8288797,97.24196625,0.966666667,0.966666667,0.833333333,0.766666667,0.566666667,42.01980186,108.7263425,0.386473056,7,
2023-07-12_17:45:01.034412,5145,233870,61,69,5505,1221,2149,2012,634,1657,0,0,902,76,1.119650255,0.140801595,113.4203783,101.2998281,0.966666667,0.966666667,0.833333333,0.766666667,0.566666667,42.46945746,110.237051,0.385255747,7,
2023-07-12_17:45:02.054574,27006,14645,64,64,9655,2796,1378,13854,3068,7204,0,0,896,75,1.139086566,0.099458836,78.92390146,69.28700928,0.933333333,0.933333333,0.8,0.733333333,0.566666667,43.0279238,111.2497016,0.386768892,7,
2023-07-12_17:45:03.075539,38540,35092,64,56,9443,4424,7236,21508,5032,1997,0,0,836,76,1.133865907,0.098917893,78.42210573,69.16347451,0.933333333,0.933333333,0.8,0.733333333,0.566666667,43.58473783,111.5530474,0.390708625,7,
2023-07-12_17:45:04.101266,39363,37873,57,51,23640,5545,11438,8218,3164,5241,0,0,826,75,1.102034068,0.094943479,74.96737068,68.02636406,0.933333333,0.9,0.766666667,0.7,0.533333333,44.07316158,110.436537,0.399081344,7,
2023-07-12_17:45:05.126294,8240,90904,61,47,2159,3904,1810,3683,1177,473,0,0,888,73,1.146507998,0.098434164,78.08454108,68.10640762,0.9,0.866666667,0.733333333,0.666666667,0.533333333,45.33577698,111.477954,0.406679306,7,
2023-07-12_17:45:06.148209,11376,165081,51,54,7019,6091,2690,2058,944,1052,0,0,826,71,1.122531414,0.097835482,77.51831325,69.05669834,0.9,0.866666667,0.733333333,0.666666667,0.566666667,46.016313,113.5934048,0.405096696,7,
2023-07-12_17:45:07.170943,11182,13669,54,57,6232,2371,6047,13250,9186,1260,0,0,900,70,1.149758863,0.09947542,78.94369301,68.66108671,0.933333333,0.9,0.766666667,0.7,0.6,47.00939309,116.1058215,0.404884031,7,
2023-07-12_17:45:08.187228,13394,14380,60,60,4586,12060,6299,7363,5375,3391,0,0,906,69,1.1872002,0.102029415,81.40586929,68.56962231,0.9,0.866666667,0.733333333,0.666666667,0.566666667,48.17976835,118.3356822,0.40714489,8,100
2023-07-12_17:45:09.208889,18618,12593,60,56,7089,3083,8856,7884,4540,2541,0,0,890,68,1.277156525,0.103715275,83.06902083,65.04216139,0.9,0.833333333,0.733333333,0.666666667,0.566666667,49.50594947,120.5476127,0.410675486,8,
2023-07-12_17:45:10.229846,63871,66399,63,51,28603,6990,8465,14851,8938,4702,0,0,840,69,1.236181525,0.101007935,80.64473531,65.23696858,0.9,0.833333333,0.733333333,0.666666667,0.566666667,50.9341528,121.5423787,0.419064966,8,
2023-07-12_17:45:11.249721,39578,22487,53,44,3155,4436,5319,8126,6812,1287,0,0,950,68,1.324371735,0.105939806,85.1967918,64.32996835,0.9,0.833333333,0.733333333,0.666666667,0.566666667,53.90328663,123.1815448,0.437592228,8,
2023-07-12_17:45:12.270204,8805,101595,51,41,2422,3542,1875,2871,1606,930,0,0,916,67,1.392899261,0.108374842,87.5018476,62.81993973,0.9,0.833333333,0.733333333,0.666666667,0.566666667,55.28507496,123.9136775,0.446157971,8,
2023-07-12_17:45:13.290699,53016,94546,38,56,41416,11703,25688,8501,8924,1849,0,0,852,67,1.371167838,0.107098881,86.87861263,63.36103447,0.9,0.833333333,0.733333333,0.666666667,0.566666667,56.42401993,126.3548549,0.446552054,8,
2023-07-12_17:45:14.310613,60680,65781,35,66,18916,15582,3702,10981,7237,1790,0,0,886,67,1.338820021,0.103910848,84.964437,63.46217989,0.9,0.833333333,0.733333333,0.633333333,0.566666667,57.84993917,129.9232423,0.445262434,8,
2023-07-12_17:45:15.331506,13865,15748,37,74,18135,1621,1648,8796,4964,2424,0,0,950,66,1.293044001,0.100598093,83.21474228,64.35569262,0.9,0.833333333,0.766666667,0.666666667,0.6,59.54554691,132.9573406,0.447854527,8,
2023-07-12_17:45:16.356870,63427,166895,40,51,870,6611,8134,9412,5715,3763,0,0,904,66,1.253284833,0.096356424,80.38695306,64.14100845,0.9,0.833333333,0.8,0.7,0.6,61.33622611,136.0458794,0.450849569,8,
2023-07-12_17:45:17.381294,16185,102127,30,44,2185,2452,1026,729,700,456,0,0,872,67,1.132726334,0.085344293,71.86558441,63.44479001,0.9,0.833333333,0.8,0.666666667,0.566666667,63.34748134,139.2085144,0.455054647,8,
2023-07-12_17:45:18.405148,2902,10953,41,53,18565,4937,6914,9459,4382,2960,0,0,930,66,1.094653577,0.080422404,68.34295867,62.43341281,0.9,0.833333333,0.8,0.666666667,0.566666667,65.42478933,141.4733148,0.462453215,8,
2023-07-12_17:45:19.427970,12619,10933,44,50,8437,6840,6221,8444,6643,2262,0,0,862,66,1.107573533,0.080348409,68.69788934,62.02557871,0.866666667,0.8,0.766666667,0.633333333,0.533333333,69.56706226,143.4645871,0.484907556,8,
2023-07-12_17:45:20.450226,11066,46156,57,53,3355,1816,9755,11795,4861,1370,0,0,938,66,1.221943606,0.081822306,70.09989697,57.36753858,0.866666667,0.8,0.766666667,0.666666667,0.566666667,71.49973401,144.5584964,0.494607621,8,
2023-07-12_17:45:21.472778,5066,70137,83,54,2671,1057,1014,6172,7467,328,0,0,964,66,1.221337789,0.079919116,69.07142841,56.55391081,0.866666667,0.8,0.733333333,0.633333333,0.533333333,73.47482401,146.342749,0.502073553,8,
